protocol_id,state,date,url,start_pos,end_pos,is_opener,type,sponsor,topic,notes
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,229,229,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,230,230,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,231,231,1,Einzelplan,,Haushalt,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,232,232,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,233,233,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,234,234,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,249,249,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,272,272,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,301,301,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,331,331,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,334,334,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,337,337,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,339,339,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,341,341,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,381,381,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,396,396,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,407,407,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,409,409,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,435,435,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,439,439,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,440,440,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,441,441,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,442,442,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,443,443,1,Einzelplan,,Haushalt,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,444,444,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,445,445,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,446,446,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,485,485,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,489,489,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,508,508,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,539,539,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,579,579,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,596,596,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,609,609,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,645,645,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,647,647,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,648,648,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,649,649,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,650,650,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,651,651,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,652,652,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,653,653,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,654,654,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,656,656,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,657,657,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,658,658,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,659,659,1,Einzelplan,,Haushalt,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,660,660,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,661,661,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,662,662,1,Einzelplan,,Haushalt,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,663,663,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,664,664,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,665,665,1,Einzelplan,,Haushalt,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,666,666,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,667,667,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,668,668,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,669,669,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,670,670,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,671,671,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,672,672,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,673,673,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,674,674,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,675,675,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,676,676,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,677,677,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,678,678,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,679,679,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,680,680,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,681,681,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,682,682,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,683,683,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,684,684,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,685,685,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,686,686,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,698,698,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,738,738,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,742,742,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,775,775,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,833,833,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,835,835,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,841,841,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,876,876,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,878,878,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,889,889,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,890,890,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,892,892,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,894,894,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,895,895,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,897,897,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,898,898,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,899,899,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,900,900,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,901,901,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,902,902,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,903,903,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,904,904,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,905,905,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,906,906,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,907,907,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,908,908,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,909,909,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,910,910,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,911,911,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,912,912,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,913,913,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,914,914,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,915,915,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,916,916,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,917,917,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,918,918,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,920,920,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,921,921,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,923,923,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,924,924,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,925,925,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,926,926,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,927,927,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,928,928,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,929,929,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,930,930,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,931,931,0,,,,T
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,932,932,1,,,Demographie,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,933,933,0,Große Anfrage,DVU,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,934,934,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,935,935,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,936,936,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,937,937,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,976,976,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1000,1000,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1002,1002,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1005,1005,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1007,1007,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1022,1022,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1028,1028,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1030,1030,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1043,1043,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1045,1045,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1046,1046,1,,,Verwaltung,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1047,1047,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1048,1048,0,,LINKE,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1049,1049,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1050,1050,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1068,1068,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1080,1080,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1091,1091,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1100,1100,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1115,1115,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1122,1122,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1131,1131,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1132,1132,1,Antrag,LINKE,Katastrophenschutz,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1133,1133,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1134,1134,0,,LINKE,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1135,1135,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1136,1136,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1161,1161,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1175,1175,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1183,1183,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1194,1194,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1206,1206,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1219,1219,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1220,1220,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1221,1221,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1222,1222,1,,,Tourismus,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1223,1223,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1224,1224,0,Antrag,SPD; CDU,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1225,1225,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1226,1226,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1245,1245,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1259,1259,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1265,1265,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1284,1284,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1287,1287,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1302,1302,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1303,1303,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1305,1305,1,,,Personalwahl,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1306,1306,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1307,1307,0,Beschlussempfehlung; Bericht,Ausschuss,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1308,1308,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1309,1309,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1310,1310,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1311,1311,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1313,1313,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1315,1315,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1317,1317,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1318,1318,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1319,1319,0,,,,
bb_4_14,bb,2005-05-19,https://assets.stateparl.de/protocols/bb_4_14.pdf,1320,1320,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,1,1,1,,,Prozedural,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,2,2,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,3,3,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,4,4,1,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,5,5,0,Aktuelle Stunde,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,6,6,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,7,7,1,,,Landwirtschaft,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,8,8,0,Antrag,GRÜNE,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,9,9,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,10,10,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,44,44,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,83,83,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,107,107,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,126,126,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,152,152,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,165,165,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,169,169,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,171,171,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,173,173,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,176,176,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,179,179,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,181,181,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,183,183,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,220,220,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,229,229,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,238,238,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,243,243,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,247,247,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,257,257,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,260,260,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,268,268,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,269,269,1,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,270,270,0,Fragestunde,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,271,271,0,,,,
bb_7_34,bb,2021-01-28,https://assets.stateparl.de/protocols/bb_7_34.pdf,272,272,0,,,Prozedural,
