protocol_id,state,date,url,start_pos,end_pos,is_opener,type,sponsor,topic,notes
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,613,613,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,614,614,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,615,615,1,Gesetzentwurf; Beschlussempfehlung; Bericht,Ausschuss,Verwaltung,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,616,616,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,617,617,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,618,618,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,619,619,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,620,620,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,633,633,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,650,650,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,661,661,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,677,677,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,678,678,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,679,679,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,680,680,0,,pre,Prozedural,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,681,681,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,682,682,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,683,683,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,685,685,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,686,686,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,687,687,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,689,689,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,691,691,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,692,692,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,693,693,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,694,694,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,695,695,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,697,697,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,698,698,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,700,700,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,701,701,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,703,703,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,704,704,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,705,705,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,707,707,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,708,708,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,709,709,0,,,,
bb_3_100,bb,2004-08-26,https://assets.stateparl.de/protocols/bb_3_100.pdf,711,711,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,1,1,1,,,Prozedural,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,2,2,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,4,4,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,6,6,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,7,7,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,8,8,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,9,9,0,Aktuelle Stunde,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,10,10,1,Antrag,CDU,Finanzen,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,11,11,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,12,12,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,13,13,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,98,98,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,146,146,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,164,164,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,189,189,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,208,208,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,213,213,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,215,215,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,219,219,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,220,220,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,278,278,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,286,286,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,298,298,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,303,303,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,315,315,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,326,326,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,332,332,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,335,335,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,336,336,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,338,338,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,339,339,0,Fragestunde,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,340,340,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,341,341,1,Anfrage,,Verkehr,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,345,345,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,348,348,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,349,349,1,Anfrage,,Medien,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,352,352,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,357,357,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,361,361,1,Anfrage,,Innere Sicherheit,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,364,364,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,371,371,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,372,372,1,Anfrage,,Finanzen,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,374,374,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,377,377,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,380,380,1,Anfrage,,Verkehr,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,383,383,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,389,389,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,392,392,1,Anfrage,,Umwelt,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,395,395,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,403,403,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,407,407,1,Anfrage,,Verkehr,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,410,410,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,415,415,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,418,418,1,Anfrage,,Arbeit und Beruf,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,423,423,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,430,430,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,431,431,1,Anfrage,,Arbeit und Beruf,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,434,434,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,441,441,1,Anfrage,,Gesundheit,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,445,445,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,451,451,1,Anfrage,,Migration und Asyl,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,456,456,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,466,466,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,469,469,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,476,476,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,477,477,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,478,478,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,479,479,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,481,481,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,483,483,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,484,484,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,485,485,1,Abstimmung; Wahlvorschlag,CDU,Personalwahl,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,486,486,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,487,487,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,488,488,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,490,490,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,491,491,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,492,492,1,Abstimmung; Wahlvorschlag; Antrag,gov,Personalwahl,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,493,493,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,494,494,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,495,495,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,496,496,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,497,497,1,Abstimmung; Wahlvorschlag; Antrag,SPD; CDU; LINKE; AfD; GRÜNE,Personalwahl,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,498,498,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,499,499,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,500,500,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,501,501,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,502,502,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,503,503,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,504,504,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,505,505,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,506,506,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,507,507,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,508,508,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,509,509,1,Abstimmung; Wahlvorschlag; Antrag,Ausschuss,Personalwahl,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,510,510,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,511,511,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,512,512,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,513,513,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,514,514,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,515,515,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,516,516,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,517,517,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,518,518,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,519,519,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,520,520,1,Abstimmung; Antrag,gov,Personalwahl,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,521,521,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,522,522,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,523,523,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,524,524,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,526,526,0,,,,
bb_6_5,bb,2014-12-18,https://assets.stateparl.de/protocols/bb_6_5.pdf,527,527,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,1,1,1,,pre,Prozedural,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,2,2,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,4,4,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,5,5,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,6,6,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,7,7,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,8,8,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,9,9,0,Aktuelle Stunde,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,10,10,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,11,11,1,Antrag,CDU,Energie,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,12,12,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,13,13,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,14,14,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,15,15,1,Antrag,AfD,Artenschutz,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,16,16,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,17,17,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,18,18,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,19,19,1,Antrag,FW,Energie,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,20,20,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,21,21,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,22,22,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,23,23,1,Antrag,LINKE,Energie,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,24,24,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,25,25,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,26,26,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,42,42,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,66,66,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,89,89,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,98,98,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,99,99,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,129,129,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,147,147,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,151,151,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,157,157,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,159,159,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,161,161,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,180,180,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,197,197,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,212,212,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,216,216,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,228,228,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,235,235,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,244,244,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,250,250,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,252,252,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,253,253,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,264,264,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,276,276,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,278,278,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,283,283,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,286,286,0,,,,
bb_7_63,bb,2022-02-23,https://assets.stateparl.de/protocols/bb_7_63.pdf,295,295,0,,,,
